Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
104974-001-001_S1_L001_1	0.018363189343602815	0.011714805811385695	0.0004162216603282965	0.0006506453540764175	0.0014416259806006898	0.00011960392538169441	0.00010365673533080181	0.00029980717295678065	1.116303303562481e-05	0.00010684617334098032	3.5083818111963693e-06	3.189438010178517e-06	0.0	3.1894380101785174e-07	0.0	9.2493702295177e-06	6.378876020357035e-07	0.0	0.0	0.0	0.0003103323183903697	6.378876020357034e-06	0.00010684617334098032	6.984869242290952e-05	4.720368255064206e-05	1.4671414846821179e-05	1.2757752040714069e-05	0.0	0.0	5.0393120560820574e-05	4.146269413232073e-06	0.0	0.0	0.0	3.954903132621361e-05	3.189438010178517e-06	7.654651224428441e-06	0.0
104974-001-001_S1_L001_2	9.887257831553404e-05	4.784157015267776e-06	0.0	1.116303303562481e-05	1.4352471045803326e-05	7.495179323919516e-05	3.0299661096695913e-05	0.0	0.0	0.0	0.00022963953673285322	2.1050290867178213e-05	8.866637668296278e-05	2.5196560280410287e-05	0.0	7.208129903003449e-05	0.0	4.784157015267776e-06	6.28319288005168e-05	0.0	0.00014097316004989046	0.0001967883252280145	6.059932219339183e-06	6.315087260153464e-05	0.0	1.84987404590354e-05	0.0	6.378876020357035e-07	0.0	0.0	0.0	0.0003199006324209053	3.1894380101785174e-07	0.0	0.0	4.784157015267776e-06	6.378876020357035e-07	0.0
104974-001-002_S1_L001_1	0.01920214039693351	0.016540932181188416	0.0002505030394832685	0.0	0.00254678090141323	0.00020720621784418508	6.958417763424125e-05	0.0	0.0	6.896565161082578e-05	0.0	0.0	0.0	0.0	3.092630117077389e-07	0.0	0.0	0.0	0.0	0.0	0.0001518481387484998	3.092630117077389e-06	0.00018339296594268917	0.00012184962661284914	8.257322412596629e-05	1.948356973758755e-05	2.535956696003459e-05	0.0	0.0	3.0926301170773896e-05	0.0	0.0	3.092630117077389e-07	0.0	2.1029884796126246e-05	3.092630117077389e-07	0.0	0.0
104974-001-002_S1_L001_2	0.0	0.0	0.0	0.0	0.0	0.0	1.700946564392564e-05	0.0	0.0	0.0	0.00012092183757772592	1.2679783480017295e-05	4.979134488494596e-05	1.3607572515140512e-05	0.0	3.927640248688284e-05	0.0	0.0	0.0	0.0	7.546017485668829e-05	9.834563772306096e-05	0.0	3.1854090205897104e-05	0.0	1.1442731433186338e-05	0.0	0.0	0.0	0.0	0.0	0.00016978539342754864	0.0	0.0	0.0	7.731575292693474e-06	9.277890351232168e-07	0.0
104974-001-003_S1_L001_1	0.01781428415600429	0.009442127050647878	0.0006152724648258509	0.00031956011739017065	0.0008601095696919518	8.585197183616524e-05	0.00013354751174514593	0.00013036780908454724	3.1797026605987127e-06	5.214712363381889e-05	9.539107981796138e-07	2.225791862419099e-06	0.0	0.0	6.359405321197426e-07	2.5437621284789704e-06	0.0	0.0	0.0	0.0	0.00040859179188693464	5.087524256957941e-06	5.946043975319593e-05	3.974628325748391e-05	2.76634131472088e-05	7.63128638543691e-06	7.313316119377039e-06	0.0	0.0	6.963548826711181e-05	1.2718810642394852e-06	3.179702660598713e-07	3.179702660598713e-07	0.0	5.7552618156836706e-05	9.539107981796138e-07	5.087524256957941e-06	0.0
104974-001-003_S1_L001_2	3.65665805968852e-05	0.0	0.0	3.1797026605987127e-06	3.1797026605987127e-06	3.4976729266585845e-05	4.928539123928005e-05	0.0	0.0	0.0	0.000308749128344135	3.084311580780751e-05	0.0001208287011027511	3.052514554174764e-05	0.0	9.507310955190152e-05	0.0	3.1797026605987127e-06	2.4483710486610086e-05	0.0	0.0001939618622965215	0.0002740903693436091	2.225791862419099e-06	8.171835837738692e-05	0.0	2.639153208296932e-05	0.0	3.179702660598713e-07	0.0	0.0	0.0	0.000442296640089281	3.179702660598713e-07	0.0	0.0	2.5437621284789704e-06	1.2718810642394852e-06	0.0
104974-001-004_S1_L001_1	0.015902230238958297	0.006237661301282143	0.0008459549865197288	0.0	0.0	0.0	0.00018240455566724203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4362563438365514e-06	0.0	0.0	0.0	0.0	0.0	0.0006468898572639828	9.76654313808855e-06	0.0	1.4362563438365514e-06	8.617538063019309e-07	0.0	2.872512687673103e-07	0.0	0.0	0.0001114534922817164	0.0	0.0	8.617538063019309e-07	0.0	8.703713443649502e-05	5.745025375346206e-07	1.4362563438365514e-06	0.0
104974-001-004_S1_L001_2	0.0	0.0	0.0	0.0	0.0	0.0	5.8886510097298614e-05	0.0	0.0	0.0	0.0004972319462362142	4.107693143372537e-05	0.00019044759119272672	4.4523946658933094e-05	0.0	0.0001476471521463975	0.0	0.0	0.0	0.0	0.00031138037534376436	0.00044236695390165783	0.0	0.00012437979937624536	0.0	3.992792635865613e-05	0.0	0.0	0.0	0.0	0.0	0.0007074998749738853	0.0	0.0	0.0	0.0	1.1490050750692412e-06	0.0
104974-001-005_S1_L001_1	0.017264880566897824	0.006873877308387811	0.000544638465413957	0.00011750217621175747	0.00018419260054816034	1.4290805214943475e-05	0.00017942899880984587	8.098122955134636e-05	1.5878672461048306e-06	1.8419260054816034e-05	6.351468984419323e-07	6.351468984419323e-07	0.0	0.0	0.0	1.5878672461048306e-06	0.0	0.0	0.0	0.0	0.0004668329703548202	6.9866158828612554e-06	1.3655658316501544e-05	9.844776925849951e-06	7.304189332082221e-06	2.223014144546763e-06	2.223014144546763e-06	0.0	0.0	9.622475511395274e-05	3.1757344922096614e-07	3.1757344922096614e-07	1.2702937968838646e-06	0.0	7.875821540679961e-05	9.527203476628983e-07	2.540587593767729e-06	0.0
