Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
104974-001-001_S1_L001	0.30135299370268637	0.38646536473976123	0.45481960225252577	0.5350375743716234	0.6051476712536576	0.66450013367749	0.7200659771276428	0.7679209925037478	0.8022964536216601	0.8396050805320691	0.8734336930131545	0.9061740867301873	0.9236215288415563	0.9386329785444854	0.9555150123806548	0.9676430156793104	0.9791073021358581	1.0004972084655115	1.019331902965067	1.0333124784440892	1.0451230604069963	1.0585356522904903	1.0665637697316872	1.0791312156359725	1.0989637712785363	1.1233483933991857	1.1306584962313377	1.133167208399043	1.1329960245865431	1.1338634691697105	1.1389782848645915	1.1363918333034166	1.136545956922172	1.1359647988380805	1.1285425874997483	1.1210708683376303	1.1240635132026537	1.1156730694580608	1.1139279222053953	1.1092793915757329	1.1088883190701206	1.108368536291529	1.1094888410055421	1.1086225608309068	1.109078218571282	1.1060694609280302	1.1036188995548721	1.102726268215118	1.108783337104136	1.1067094862162234	1.1018806323966999	1.1027260051619276	1.1013143194609663	1.106168904647146	1.104543114569815	1.109543554658485	1.1123300886362855	1.1139578638561929	1.1163289724548964	1.1259877520820296	1.1352595308814508	1.1345824714408421	1.1396634053346864	1.1441356220411558	1.1542027947824214	1.1576611224994737	1.1578098978035358	1.1603249678438388	1.1542151556675335	1.1492070617544556	1.146117940217088	1.1370389377981305	1.1315315074102703	1.1286171817806576	1.1281317710102303	1.1273941116023418	1.1255526959406505	1.1235625969036533	1.1228075805331548	1.122143335430628	1.1157943561786698	1.114867216820703	1.1099539704733736	1.1058524326115067	1.0986130816528399	1.0795252759870935	1.0590550956610119	1.049142989960271	1.0275563249566089	0.9969339110588057	0.9491346016962403	0.9153168076567366	0.8729652597651696	0.8240061856228876	0.7611568968525657	0.682475819288492	0.5817376801833551	0.43900285730766986	0.25642146746313726	0.07612260609472987
104974-001-002_S1_L001	0.3381864093348352	0.43121139363149474	0.504293142495175	0.594073829699696	0.6683296267825176	0.7351343291464876	0.7962542683712142	0.8482661660331573	0.8844292906503499	0.9226637276319447	0.9588579050610302	0.9905025106662486	1.0077923530040362	1.0233318504964013	1.0410063350041114	1.0521746657238824	1.062207684072467	1.0817872496431562	1.1002081602704816	1.1139903749892643	1.1232662127535966	1.1343188216075	1.1414985868424912	1.153939345646716	1.1745974686672025	1.1996896237251187	1.2028827861157403	1.20228931073529	1.1992404120562188	1.1968064718640352	1.1976427897460682	1.1912709592083242	1.1877850112619746	1.1849611220590932	1.1744330285676485	1.1641749143906812	1.1643251421183765	1.1532781639499377	1.1477070534730693	1.1388509479470206	1.1355709801087979	1.1325954956451194	1.130551502245666	1.1259127913265408	1.1235788946457765	1.1164591747172412	1.11079632585675	1.1060702030129559	1.1094648332958805	1.106997693349449	1.101367160956738	1.0999550713445574	1.0935959573023986	1.0933737526440899	1.088247356819254	1.0890304939233006	1.0875656565025211	1.0838980737997854	1.083290640704286	1.0907370011950357	1.095701434581715	1.0933940560913318	1.0973993156764368	1.0992589001276079	1.1066716065677729	1.107733571213003	1.1053495231694814	1.1061633109823297	1.0986522561124257	1.0916744381864236	1.085954526459973	1.0767855094858736	1.070638115343562	1.0662347592989216	1.0637814340649923	1.0594658845062284	1.0570703535020738	1.0550133713916348	1.051750866892293	1.0483263840426615	1.0389977410622124	1.0364904116954716	1.030291341533524	1.0233864244719448	1.0116308698654435	0.9912085018459496	0.9722474004920392	0.9644705999920132	0.9429930421190764	0.9095947679819312	0.8574316698645787	0.8245339282805656	0.7866473080466038	0.7430200090881895	0.6859498366589986	0.6151551557794104	0.5254583213071795	0.3983904240258182	0.23648160413176192	0.07188251922035606
104974-001-003_S1_L001	0.3518834821501649	0.49402771615756685	0.6063507714485524	0.7341551647585025	0.8270640094047308	0.9052385198302442	0.964287698311616	1.0259801310936576	1.061483175889562	1.109298878526924	1.151420088836318	1.178728505264439	1.2027440537923664	1.2125213536963744	1.2109712699401942	1.2001876682916406	1.1969090773115165	1.202231808919282	1.2035680156184572	1.20975848728334	1.2152557000264155	1.2234660483570539	1.238965679893408	1.2655755011268195	1.2781925132902316	1.2753181279134678	1.2619333790158564	1.2543550341921874	1.24768530122491	1.2444910126324888	1.2425955101633652	1.2328575380504414	1.2263147430089236	1.2327003854671021	1.2225187665102182	1.2111688704658718	1.2149852765831053	1.2087482662114277	1.204144225713521	1.1910799205373062	1.180081962537197	1.1768076708559414	1.171658491186625	1.1540228513264372	1.1442957160682024	1.134847979097018	1.1298458698653746	1.1057935594187316	1.1040766647493108	1.1127988613610382	1.1082400274547468	1.1078621192289473	1.0922641430330777	1.0812160355113334	1.0730167282730754	1.0664000696964315	1.0586128617939385	1.0491511648942078	1.0427850716801104	1.0581166053052937	1.0512496782020047	1.0381239255319217	1.0400425890213993	1.0442629533433665	1.0516243960354892	1.0532600193532786	1.0491650520430809	1.0482750049546732	1.030883777893001	1.0224768510232976	1.0134867893883892	1.0069496315362518	1.0050927319151821	1.0014261806875897	0.9980239598085275	0.975845320267468	0.9730407834396018	0.9679409723590384	0.967203216368424	0.9629554163934838	0.9436870661779548	0.9478426996373674	0.932369253500011	0.9156380838050995	0.8945406754335774	0.8600973073230709	0.8294907623475428	0.8041396172669493	0.7664518377059395	0.7230554496927409	0.6705786957179258	0.6265871767229723	0.5827897223817466	0.5442121838789759	0.49101733853135965	0.42957826777443264	0.3622217353102663	0.27093499168892776	0.1600394792387902	0.05034227605227036
104974-001-004_S1_L001	0.346857392840159	0.47304037439543195	0.5745957203592539	0.6783191273226346	0.7630168518047098	0.8310145961869355	0.8897764879720697	0.9518426284655681	0.9941255978084299	1.040093309853666	1.0767046492414298	1.1044694627755893	1.128261688438039	1.1441243216022645	1.1501728964898865	1.1490914792441032	1.1501632639486825	1.1552910820736846	1.1578110030272735	1.1631770111137996	1.1698391290962151	1.1783713556276982	1.1912065801167175	1.2086154096977424	1.2163235249544901	1.21578562913492	1.2117782205206233	1.2068604789334636	1.2040793737664541	1.2013906689491705	1.2018182818304335	1.1976092689708968	1.1960285219671383	1.2017307345208605	1.1949798068695945	1.1861817689019691	1.1896920062744247	1.184804343058758	1.1811162384721674	1.1738366181087032	1.1662068247878499	1.1619014143872277	1.1582282480197394	1.1452272586819507	1.13865434997853	1.130588833458746	1.124884718941182	1.1086473340449507	1.1082619233397055	1.1132892100361422	1.1091669541440834	1.106330372203259	1.0960311730372385	1.088470004372338	1.0817962920118913	1.0778047833893687	1.0701752684716415	1.0621323986124729	1.05657578710171	1.0668442976513213	1.0614680311309455	1.0512191000222744	1.0539164896561457	1.057939541555802	1.0632469153838304	1.0661051273287734	1.0654519434913352	1.0676850753923801	1.0567404489924175	1.050339784893979	1.0437194223791044	1.0399401352164166	1.0403387689565735	1.0384674775303055	1.0385322216633104	1.0256510306139963	1.0227018118518432	1.0203330343952288	1.0226140510075186	1.0199297818769426	1.0053051428729993	1.0059846419120575	0.9917901299266119	0.9748005642829424	0.9565526446866437	0.9280833273711339	0.9005049975065846	0.8800984092116273	0.8482988555230436	0.8087139717927757	0.7584830237353443	0.7130735317947509	0.6669975817177445	0.6222950921332329	0.5637790531068758	0.49437866307730655	0.4149352335750194	0.31130889597254663	0.18534334990424542	0.05771834514999582
104974-001-005_S1_L001	0.2936905012078227	0.4408933785257977	0.5659843140837558	0.7096682213195308	0.8078709648725514	0.8863713751837766	0.9445593482800007	1.0127110953271103	1.0518848304221993	1.106047945780652	1.1580590900363519	1.189934509874893	1.2214903675128732	1.2289175566007586	1.219701646705543	1.2011380083429597	1.1907734815957811	1.185730138183262	1.174128156863116	1.1750130170032098	1.1717503148428832	1.1804982167259173	1.2079852992070625	1.2458813425493567	1.2613704008376119	1.2425993087290295	1.2267267200293783	1.217822740550631	1.2115904740145313	1.2099355467678838	1.2107752192799863	1.2022663836741392	1.192796044491606	1.2068344770101842	1.1977809007766067	1.1880680576744986	1.2004735525061427	1.20314595757285	1.202783499053357	1.1897967521968618	1.177960007395432	1.1791960074018406	1.1778911603767537	1.1564396659412222	1.1442123863265847	1.1348845035076094	1.1303936909452426	1.09053207107228	1.0861435536479886	1.1032599510999088	1.0977200854356317	1.0958650156403758	1.0766392277653543	1.061767416671547	1.0585425744001227	1.0513195907428943	1.0410196443182258	1.0290699924684394	1.0217083004116667	1.0529673966160356	1.0437483830009622	1.0261614303742865	1.0356273291095235	1.049616126455279	1.0628540138232927	1.070260094958991	1.0750957283818026	1.0871432221883037	1.0744583749770868	1.075309848529806	1.0709940574170047	1.0731065416264447	1.083350921518931	1.086852350425347	1.0909969967456106	1.057772266179891	1.0590604324406052	1.056718066813834	1.0607445497699155	1.0571720780092433	1.0269601228928826	1.0381216770415884	1.0186249434133066	0.9932388447582563	0.9611564488893004	0.9059098959413538	0.8618314580932998	0.821926293725047	0.7661910082649014	0.7108844542704805	0.655205411517363	0.6011069084121109	0.5408610068478511	0.49336037949811545	0.4250154691370003	0.35258169107471204	0.2793621520146757	0.19919943839435106	0.11310714493639604	0.03533103973323797
104974-001-006_S1_L001	0.2959525177118204	0.37011355085385084	0.43664279230651515	0.5119956616975136	0.5843974162983653	0.6510010554639316	0.7102549331872569	0.7470874890527368	0.7767076357086671	0.8144150232634824	0.849594550771977	0.8766183929743049	0.898806170971089	0.9122517797379748	0.9299275917162668	0.9437832548217493	0.9573972368392877	0.9822591280825363	1.003114696231435	1.0202779491070477	1.035797131277388	1.054427993627724	1.063656672586172	1.0800493706629495	1.0910580727874768	1.1143619541162053	1.1196481716153004	1.1260830746380261	1.13212593017737	1.1368771396275348	1.1481715268904285	1.153999031776675	1.1521460392719274	1.151928876748045	1.1405042665718637	1.1345426481684344	1.14078043531857	1.1348109834837665	1.1329292030008935	1.126614684701981	1.120992009007507	1.114458196501399	1.1125555089167758	1.1091173656085669	1.1094536454171715	1.1080340566114908	1.1013880875506834	1.0983763582089907	1.1028059989492374	1.1020470768075377	1.103498329727103	1.1047594488223444	1.1024530645603616	1.1102846118407474	1.1082878273550458	1.1139818591550874	1.1155588954213775	1.1152609474705772	1.1175764422563783	1.1253304224566927	1.1337230042615654	1.13110886976204	1.1386325935983006	1.1457130835375489	1.1520992145078308	1.157153487167067	1.160715226227033	1.1659098607147804	1.1633693675364167	1.1608231607309007	1.1617943445634522	1.1568172035881479	1.1568087549339312	1.1547397909344819	1.1550880682245468	1.1500949475107487	1.146397813580882	1.1421910837912388	1.1361327705008055	1.1288964416162173	1.120975947663986	1.1205437494177006	1.1149697290008307	1.1057817789163755	1.0945687208820325	1.0783843244597584	1.0596527044961346	1.0543253384184457	1.0391817775187626	1.0081434090027124	0.9468170251269954	0.9097858865641321	0.8709384771102453	0.8199109748105036	0.7523278664420764	0.6739323486492548	0.5865648151388839	0.4537446956747608	0.26978061199036685	0.08212854493644692
104974-001-007_S1_L001	0.35725505511851874	0.4679709857266879	0.6110630832069381	0.7510426787276381	0.8786487980270548	0.9882682844424552	1.0686605154219109	1.1597292973651299	1.2140340542923893	1.2174222361691374	1.2121795918889127	1.20518845150665	1.2046245786793959	1.2082727770303923	1.1834268635328744	1.1869830076654697	1.1884450030325318	1.1848189040794397	1.1950037089963386	1.2123287689502045	1.2214233123470692	1.2339899461394794	1.2410443137653748	1.2524314060105421	1.2453813628081294	1.241761954354404	1.2290710481903298	1.2168865367819437	1.2004576911354212	1.18660383033069	1.1708781209246992	1.1734584989215866	1.1706954145157593	1.1696271894217456	1.1583656023813567	1.1584892030946272	1.162268917946151	1.151180432174284	1.1419532484350634	1.1298968850856799	1.1173262342273054	1.1088901155220197	1.0999835003073037	1.0861800235282735	1.0776997007971787	1.0681434629995044	1.0562868593292063	1.0529910697356863	1.0525222168829806	1.0479497126468273	1.0448467661454477	1.0389842016387798	1.0253764153434741	1.0175709189359554	1.0086194343071104	1.0061281608381403	1.001863684530569	0.9920237404589635	0.9864583326718844	0.9847747539102965	0.9833193978329112	0.9783570542306099	0.9757030823498504	0.9741573508294555	0.9730189407321331	0.9700897373910363	0.9818064211754354	0.9919257965400514	0.9990252673709118	1.0031214968079765	1.006251760009505	1.0059548628343855	0.9948826135093433	0.9695739626175582	0.9630164490325219	0.9514986610326012	0.9418969456777572	0.9346590478916963	0.9266018768379329	0.9236087837241956	0.9168583198833982	0.9116811985664075	0.9401524959991773	0.944001185782768	0.9384028528933096	0.9319229467758445	0.9168654938857503	0.9201243412626885	0.9088748162654752	0.8621440400093066	0.824469725113079	0.807121886010301	0.7781650560634573	0.7366871726360312	0.7107871568533085	0.7058035962367363	0.6265896063409253	0.4239858759768744	0.2438850800789151	0.07715678155706551
104974-001-008_S1_L001	0.34988824523741496	0.4559320427928398	0.61715473946953	0.7711733807120494	0.9159204067895049	1.0456939977648188	1.1344177884230315	1.2487991569925607	1.3053076525999814	1.2918272958532047	1.2657372805071727	1.2421185710486267	1.2362580185924978	1.2382430567738678	1.2007928688876464	1.2006899003583167	1.1996474254076561	1.192767774487139	1.2045822954128353	1.2251533421735918	1.2352610862630655	1.2459391710989587	1.2543761726868297	1.2692426907659744	1.2590995791332529	1.2550793190327663	1.2418892095069722	1.2285532829765495	1.208112315635044	1.1925186630093392	1.17413969477887	1.1786759264694433	1.177193608778956	1.1777837937859992	1.1685453038592193	1.1713422131620224	1.1769974598192214	1.1612009079747254	1.1466814476757081	1.1330428325955935	1.1180982576235674	1.1079235738423021	1.098837307292437	1.0842095103110836	1.075497757031859	1.065592161763173	1.0545033086813422	1.0508268182244433	1.0479444231119597	1.0438423001215076	1.0408156069383634	1.0344642570500338	1.0174968052777928	1.0064196602366793	0.9968692571121796	0.9952990121644945	0.9904339523959329	0.9799896789763283	0.9765158620595558	0.9792558813314352	0.9778193206841899	0.9706303514822979	0.966277552701496	0.9634309017692564	0.9611174144375298	0.9563377538360439	0.9689570848128871	0.9819719138746235	0.9905178514708544	0.9969800873069053	1.0031141506253332	1.0045592675178712	0.98801502382875	0.9530237561837376	0.9437549100644155	0.9289177009474826	0.9194111689497454	0.9089374464401426	0.8960356201876185	0.8919185167634155	0.8862833989678385	0.8797216953567731	0.9184713257832532	0.9259254899668553	0.9216300045848891	0.9166373256330679	0.8989470206826632	0.9014628177156598	0.8842301376732574	0.823545560442421	0.7800222388274121	0.764567766756121	0.7397622620940488	0.7031008959384022	0.6935553615121075	0.71211503561456	0.6321607896957541	0.3993945477625404	0.21567861133354582	0.06844460893495297
104974-001-009_S1_L001	0.2771050566409965	0.3574803943116131	0.6125520887538454	0.8747716454674174	1.120661043537274	1.3249882644659328	1.427435704532888	1.6567929370185344	1.7740464926411466	1.7104203394473647	1.6304880752845512	1.5401066712750646	1.5063879451359086	1.4816039982365663	1.3310675780645675	1.3193970289731052	1.2986036454095073	1.2570409683387676	1.2742411282655595	1.313851420926552	1.333203809954279	1.3498750272403646	1.371098371774653	1.4092957124797694	1.3770872954496567	1.343019228628866	1.3147239203057588	1.2791208011925161	1.2285863843741336	1.1838571885614027	1.1266560219614121	1.136934706386466	1.1397048635778533	1.156273389790807	1.1504152309212636	1.1447509674128398	1.140061358333493	1.1091294260831486	1.0768833233386839	1.0604668259261465	1.0400987311126926	1.0265035167988026	1.0148885708138604	0.9969174026802786	0.9837791284702059	0.9710526313020402	0.9631045746356499	0.9600405420522086	0.960228538745749	0.9652981150080265	0.9652715685793676	0.9554096703026945	0.9194063132475091	0.8911638280991039	0.8714016484091407	0.8628695083571142	0.8513465698685954	0.8330051629470165	0.8294256560571789	0.8448404784615084	0.8403415143693209	0.8262522860045323	0.8140431927148047	0.814650238873778	0.8077882503873263	0.7915142860373724	0.830172943582902	0.867492851868283	0.8963472334725551	0.9244442948623594	0.9502839777952564	0.981139627225524	0.9854293415053548	0.9144341106852802	0.8910818848948423	0.8483865237860816	0.8250679924462058	0.7991282426705298	0.7727855057113449	0.7823660275619914	0.7976527832541809	0.799622655304082	0.9408655726499802	0.9810064898075909	0.9827060844987263	0.982579536714397	0.9587619690426671	0.9720658926863418	0.9413937106299295	0.7898120316742429	0.7453266307399715	0.7526031150275845	0.725202680061155	0.6778876832846875	0.687650770318004	0.7053691475939163	0.6400341006172692	0.33861506163394123	0.1419084507383375	0.04954687089793614
104974-001-010_S1_L001	0.3071928288516683	0.3912014188132153	0.6589782994984323	0.9331356214017335	1.1822919527926938	1.3696041167255777	1.4386014011490522	1.6450668363023317	1.7399752613030148	1.646667008212008	1.5979075994419258	1.525975019200307	1.4800814211813194	1.43997024417604	1.2602404328248955	1.2441130195489085	1.2199489887339854	1.1677480760012944	1.1868646869792308	1.231507809376329	1.262390367323057	1.2971354533533606	1.3299395996166479	1.3978593395135372	1.3696437579774927	1.334734703942944	1.2981839071961083	1.253680385007155	1.198317028374344	1.1392616532780981	1.061727512033094	1.0749412661546534	1.071654095589037	1.0853725706621147	1.0814035502388295	1.0766232506422662	1.0719187581862497	1.0433695335671587	1.0101915456837414	0.9963383673411425	0.9792808277073047	0.9631152414064292	0.948771928999978	0.9352577569392284	0.9276667310052061	0.9171200313394462	0.9079442295433714	0.9006561463221265	0.8961765187363475	0.8984188160867301	0.8992366193374405	0.892713853429971	0.8672947209668238	0.8448245836217588	0.8312279659329816	0.8266186221024192	0.8170915307880359	0.8024297596311588	0.8026787227605489	0.8212936345973236	0.8208145443322108	0.8111969333341185	0.8022633698258447	0.7988507844955464	0.7907907770986917	0.7725624748273346	0.8356813526097321	0.8890112315836849	0.9272644454034334	0.9688142541778435	1.003357421275851	1.0443836274760427	1.0587864885681344	0.9691167643636627	0.9407020123552579	0.8944014724902771	0.8647828699018305	0.8338651546937278	0.8033519930936043	0.8224858234373676	0.84737581573267	0.8567453647191167	1.0246814356636615	1.071196435673568	1.0799560980969556	1.092509126128196	1.0696337305428816	1.1077515675055245	1.0849256080203724	0.9226777857408697	0.8905826291860935	0.911690054796104	0.8719422216296593	0.7987866481186828	0.788751968188417	0.8015434025913352	0.7089068802193006	0.3948533640170799	0.16542018049309143	0.05600895814261887
