Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
104974-001-001_S1_L001_1	0.03757293793861452	0.023956711843223462	0.0008532617072982155	0.0013272959891305572	0.0029488201531915337	0.00024519014577534926	0.00021249812633863604	0.0006080715615228662	2.2884413605699267e-05	0.00017457538379204868	3.2692019436713235e-06	2.6163645807761095e-06	0.0	0.0	0.0	8.551175347540322e-06	6.587715097132565e-07	0.0	0.0	0.0	0.00029078211146690093	5.32654826961653e-06	0.0001991455506446649	0.00013556482247749585	9.304113589311208e-05	2.4396649179871397e-05	2.7274494597989734e-05	0.0	0.0	5.371829678675288e-05	2.1121945206111566e-06	0.0	0.0	0.0	4.4228383548925446e-05	1.4955981219564997e-06	4.6030761667561e-06	0.0
104974-001-001_S1_L001_2	9.80760583101397e-05	6.538403887342647e-06	0.0	9.807605831013971e-06	1.3076807774685294e-05	8.49992505354544e-05	2.6153615549370588e-05	0.0	0.0	0.0	0.00022492109372458706	2.6166419672018975e-05	8.710542674340284e-05	3.082194466849739e-05	0.0	6.835908062768202e-05	0.0	7.249493807390123e-06	8.977193018679901e-05	0.0	0.00013983041645427853	0.00019004651195675637	4.667564612746867e-06	6.364393568122422e-05	0.0	2.2383122810680474e-05	0.0	6.876244419738557e-07	0.0	0.0	0.0	0.0003068022602627919	7.194658840681309e-07	0.0	0.0	1.04748325388522e-05	7.685070661265977e-07	0.0
104974-001-002_S1_L001_1	0.027604143837678907	0.02377110111179175	0.0003608093675733405	0.0	0.003663774133692254	0.00029622003634107585	0.00010022482432592792	0.0	0.0	9.933393699858634e-05	0.0	0.0	0.0	0.0	4.473087752525597e-07	0.0	0.0	0.0	0.0	0.0	0.00015591787303978184	3.6268962172805336e-06	0.0002507288028762188	0.00016908916756388273	0.000118007618149388	2.8159067711432706e-05	3.716275726847788e-05	0.0	0.0	3.472316561416471e-05	0.0	0.0	4.909858146735156e-07	0.0	2.4201124290455177e-05	5.120087714885089e-07	0.0	0.0
104974-001-002_S1_L001_2	0.0	0.0	0.0	0.0	0.0	0.0	1.781774654683163e-05	0.0	0.0	0.0	0.0001251696694914922	1.4705956406999732e-05	5.308517663802565e-05	1.652430767192611e-05	0.0	4.117267383063733e-05	0.0	0.0	0.0	0.0	7.848015476611265e-05	0.00010175789108588799	0.0	3.464915947977752e-05	0.0	1.430492844146434e-05	0.0	0.0	0.0	0.0	0.0	0.00017269274524714032	0.0	0.0	0.0	8.695382416908652e-06	1.0513386979502448e-06	0.0
104974-001-003_S1_L001_1	0.050985935456554735	0.027049390089805343	0.0017592358171297157	0.0009115211487718734	0.002461107101684058	0.0002461107101684058	0.00038283888248418684	0.0003737236709964681	9.115211487718732e-06	0.0001166747070427998	0.0	9.118256981714877e-07	0.0	0.0	9.154365152832491e-07	9.169730342347022e-07	0.0	0.0	0.0	0.0	0.0004763447787602255	1.123025727789457e-05	0.00015634757448447896	0.0001128309765138909	7.821954161097419e-05	1.8243002769066983e-05	2.1294051512517447e-05	0.0	0.0	9.157429126624729e-05	0.0	1.017863069364864e-06	1.0307071149670917e-06	0.0	7.204523627150477e-05	0.0	3.318024264313282e-06	0.0
104974-001-003_S1_L001_2	2.73456344631562e-05	0.0	0.0	0.0	4.557605743859366e-06	3.646084595087493e-05	5.0133663182453034e-05	0.0	0.0	0.0	0.0003655199806575212	3.829948289770787e-05	0.00014149364618217506	3.839048126663799e-05	0.0	0.0001099740910206063	0.0	9.195528964619669e-06	4.147191684913849e-05	0.0	0.00022819599553689448	0.0003188326176768541	9.382125313707779e-07	0.00010397722233376668	0.0	3.552243200778498e-05	0.0	0.0	0.0	0.0	0.0	0.0005040463899094953	1.0285512137197459e-06	0.0	0.0	7.51177304092047e-06	2.205079857904213e-06	0.0
104974-001-004_S1_L001_1	0.07979583233438235	0.03131950345059256	0.004249524886523616	0.0	0.0	0.0	0.0009162812573658733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4494102625029826e-06	0.0	0.0	0.0	0.0	0.0	0.0009675545008525287	2.6605536210046095e-05	0.0	1.496019600489761e-06	0.0	0.0	0.0	0.0	0.0	0.00020400008706096025	0.0	0.0	1.6220862484994282e-06	0.0	0.00015804660255287187	0.0	0.0	0.0
104974-001-004_S1_L001_2	0.0	0.0	0.0	0.0	0.0	0.0	4.3288878300749915e-05	0.0	0.0	0.0	0.0007777568468034736	8.516948641182917e-05	0.0003193729953744674	9.405650165061202e-05	0.0	0.0002567601055373972	0.0	0.0	0.0	0.0	0.0004973897966513519	0.000649946974790856	0.0	0.00021346324636845653	0.0	8.951078351580335e-05	0.0	0.0	0.0	0.0	0.0	0.000996401370496334	0.0	0.0	0.0	0.0	5.19806327786093e-06	0.0
104974-001-005_S1_L001_1	0.05252115067078864	0.0209204251843029	0.0016591227371597446	0.0003579448470840265	0.0005611027332668524	4.353383275346268e-05	0.0005465914556823648	0.00024669171893628854	4.83709252816252e-06	3.772932171966766e-05	0.0	9.677131132413725e-07	0.0	0.0	0.0	1.945311345427321e-06	0.0	0.0	0.0	0.0	0.0005272831062829281	1.0903798944018618e-05	3.893514767128133e-05	2.6152042220017893e-05	2.2280435147836106e-05	6.121709064858436e-06	7.208536101301352e-06	0.0	0.0	0.0001253843308668075	0.0	0.0	1.1049701657502763e-06	0.0	0.00010709807899656848	1.1593076253157634e-06	1.1941559393548861e-06	0.0
