Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
104974-001-001_S1_L001_1 - illumina_universal_adapter	0.001676049674348811	0.0026791279285499547	0.0037699157280310074	0.004717178817054027	0.0063103031031381965	0.008920858114469313	0.01088555192873928	0.012394156107553718	0.014350876326798238	0.022264509917653174	0.041975236820556414	0.06630522679360121	0.09059024569070247	0.1119428952812456	0.13201275290409492	0.1512967330012363	0.1734850153504462	0.20218868166684878	0.24026419263235993	0.29146934411057196	0.36390881702914946	0.45637987431445426	0.5735559994828007	0.7111984294186617	0.868177465178832	1.0477603670609386	1.2619697216443493	1.5057081691011966	1.7812545628897531	2.0863424883599864	2.4297317370068514	2.8072575406766576	3.2193986340147314	3.6698672039211204	4.1499426889883955	4.454962360485211
104974-001-001_S1_L001_1 - polya	0.14465536623264155	0.1551310753770729	0.1608034908781754	0.166531721544456	0.17216586378943635	0.17654655689641655	0.18047913396296666	0.1843351645172725	0.18781165194836708	0.19814893948315668	0.21832628116694902	0.24035030745863475	0.26082745631538384	0.2784774873199108	0.29648792481958786	0.3156953584044849	0.33930166489302016	0.36204172001799095	0.38695218770888823	0.4131167424253877	0.4396273511659915	0.4690859574594034	0.4996146202052302	0.5286627458267319	0.5594704843984493	0.5936469073965173	0.6266043271870949	0.6565024380383093	0.6869567868784989	0.7163965754876507	0.74538123129275	0.7731679341812263	0.8009871693374064	0.8292551584216186	0.8575288884942491	0.8747304845145449
104974-001-001_S1_L001_1 - polyg	0.0	0.0	0.08287914141349387	0.10994790180587893	0.12063251913997697	0.1296426815187313	0.13907544443383424	0.14629473736987333	0.15417902813103462	0.16792008391028673	0.18292288136636542	0.19392452883867523	0.20469079578583385	0.2182484588795007	0.2332101125852481	0.2461289312454762	0.2574909852129362	0.267226106851404	0.27394497696364606	0.2836198182237216	0.32258167401226134	24.272903816819603	51.6623516759827	51.895416031250875	52.016282336197	52.10673001400865	52.1894369257696	52.28434981679548	52.3418518757372	52.39648312152595	52.44998020315827	52.5068941297309	52.57073041256082	52.64828000305931	52.75134350292022	52.82427127879815
104974-001-001_S1_L001_2 - illumina_universal_adapter	0.0011992286918271226	0.0019423677481987171	0.0028928202752319153	0.003643932926628956	0.005036122618071879	0.007273513382212109	0.009008567659749223	0.010386404880146341	0.012148569380769973	0.01973751818218874	0.03934777778777135	0.06386849615382481	0.08865904097553937	0.11065787070694466	0.1314903229580277	0.15163226187990708	0.17458122519454458	0.2043826960740506	0.24380319304845402	0.29555947941482485	0.363150049726528	0.4502319136060341	0.5652806836215916	0.7040072035371122	0.8639511408715446	1.0479303641068811	1.2670061632062222	1.5156745249954022	1.7964500024016465	2.1071440030623707	2.4564365825222754	2.840509026651773	3.2590988447026277	3.7161730596718976	4.203073623137152	4.511924128627994
104974-001-001_S1_L001_2 - polya	0.058558081866877575	0.060860856110226465	0.06304402642819366	0.06591452063735433	0.07045149620683328	0.0759086246422487	0.08406880179129045	0.09465295182806786	0.10723369005921703	0.14456701879975964	0.20054229376599464	0.25084451534352514	0.3101384005593509	0.3658049379262006	0.41780138897473795	0.46693372469013494	0.5154721870480368	0.5555474756459298	0.5894738467039997	0.6287208382506494	0.7599831163909494	1.3435679847529554	1.4173199114127215	1.4587701667368025	1.5093702818244836	1.575123097954722	1.627632729579097	1.6720268361865727	1.7143797024675345	1.757325804218389	1.7960905527378999	1.8347168796477686	1.8721720449203	1.9095924453185205	1.9460158273947592	1.966913663125051
104974-001-001_S1_L001_2 - polyg	51.44375811991049	51.54868903572636	51.55618421505028	51.56605393097278	51.57825353136171	51.590603035337125	51.60398113307082	51.62747134401578	51.67997746725835	51.88277820207935	52.04731971430546	52.11233066715452	52.16178194667093	52.208008385415255	52.254957869756495	52.297742585944036	52.33524240334871	52.37519585541461	52.42065842375549	52.46376463529447	52.50158849960097	52.540445422878975	52.58883206798758	52.65559529807946	52.73357992792253	52.83045304754948	52.935218112588814	53.02804766270647	53.103218570336956	53.16610089225803	53.22257467638527	53.27668094067754	53.33236948516666	53.39482282767536	53.468684152058884	53.520040801842576
104974-001-002_S1_L001_1 - illumina_universal_adapter	0.0018045496733146565	0.0028575902281795075	0.004066808603956766	0.005350250102543883	0.007261495514897709	0.010098983647316213	0.012471030947114572	0.014326609017361006	0.016599692153412886	0.02658146511929187	0.052468634777299863	0.08542988656511068	0.11993497930736652	0.15152341258620666	0.18052671635018186	0.20723034035909826	0.2368435107821611	0.2742173272210179	0.3250218177323185	0.3951308146974277	0.5218414373282991	0.6724058253152	0.8452708598133345	1.0485633542443582	1.283201819753043	1.5520098276362808	1.871516558080815	2.2374637686784427	2.653703948766005	3.1197540295192163	3.6399659600388268	4.218597982733042	4.848828683352623	5.536736007866661	6.276568282783417	6.7439747911059795
104974-001-002_S1_L001_1 - polya	0.24254724850708692	0.2591515796056754	0.26906655176102556	0.27814496746970624	0.2879888091323635	0.29585646015020844	0.3028287947491594	0.3096542294175492	0.31514674050547864	0.3327781340659485	0.3659478291236504	0.3987012561675936	0.42897439385764075	0.4569747576746477	0.4848019342050984	0.5143946932693885	0.5496933548996864	0.5832697308177839	0.6182081010394422	0.6548740144445001	0.6932925213369056	0.7340175117706276	0.7751859853631384	0.8151514258401059	0.8536020960857291	0.8977277425961894	0.9417510230497743	0.9823646787992815	1.0229396766723249	1.0611689146015655	1.0983899551126384	1.1352664766286695	1.172768637217385	1.209588872865285	1.2456183229922484	1.2676010471274461
104974-001-002_S1_L001_1 - polyg	0.0	0.0	0.1862551951160443	0.24256425797273085	0.26128704070151737	0.27413073357773976	0.2870672053574745	0.29583326542433036	0.3052797041169432	0.3223194775360162	0.3410416417387794	0.3542153182484939	0.36716416054869694	0.3838253960414396	0.40200171102853854	0.4177286629629123	0.4311537703011452	0.44224981789820716	0.4492441101709894	0.4612444428142847	0.49897885992479274	14.933530564788175	31.047720921800465	31.23203147109889	31.354342827388223	31.44753335996912	31.538166905969227	31.642311534424824	31.71788397175476	31.789674431714523	31.861957238388932	31.94176781603131	32.03499020270242	32.14768255153861	32.31492858637703	32.45018074412825
